,nr,participant,run,direction,surface,count,dur
0,363,OYWO,uctun,FRs,gaze_tm,0,3239.970000000001
0,363,OYWO,uctun,FRs,gaze_tmopt,0,3239.970000000001
0,363,OYWO,uctun,FRs,none,0,3239.970000000001
0,364,OYWO,uctun,FL,total,1088,9120.0
0,364,OYWO,uctun,FL,gaze_fw,893,9120.0
0,364,OYWO,uctun,FL,gaze_ic,182,9120.0
0,364,OYWO,uctun,FL,gaze_lm,0,9120.0
0,364,OYWO,uctun,FL,gaze_lmopt,0,9120.0
0,364,OYWO,uctun,FL,gaze_tm,0,9120.0
0,364,OYWO,uctun,FL,gaze_tmopt,0,9120.0
0,364,OYWO,uctun,FL,none,15,9120.0
0,365,OYWO,uctun,BL,total,1168,9800.0
0,365,OYWO,uctun,BL,gaze_fw,965,9800.0
0,365,OYWO,uctun,BL,gaze_ic,83,9800.0
0,365,OYWO,uctun,BL,gaze_lm,0,9800.0
0,365,OYWO,uctun,BL,gaze_lmopt,0,9800.0
0,365,OYWO,uctun,BL,gaze_tm,64,9800.0
0,365,OYWO,uctun,BL,gaze_tmopt,90,9800.0
0,365,OYWO,uctun,BL,none,31,9800.0
0,366,OYWO,uctun,FRs,total,414,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_fw,415,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_ic,0,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_lm,0,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_lmopt,0,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_tm,0,3460.0100000000093
0,366,OYWO,uctun,FRs,gaze_tmopt,0,3460.0100000000093
0,366,OYWO,uctun,FRs,none,0,3460.0100000000093
0,367,OYWO,uctun,BR,total,1080,9083.328125
0,367,OYWO,uctun,BR,gaze_fw,770,9083.328125
0,367,OYWO,uctun,BR,gaze_ic,99,9083.328125
0,367,OYWO,uctun,BR,gaze_lm,0,9083.328125
0,367,OYWO,uctun,BR,gaze_lmopt,0,9083.328125
0,367,OYWO,uctun,BR,gaze_tm,89,9083.328125
0,367,OYWO,uctun,BR,gaze_tmopt,89,9083.328125
0,367,OYWO,uctun,BR,none,123,9083.328125
0,368,OYWO,uctun,BL,total,1858,15640.0
0,368,OYWO,uctun,BL,gaze_fw,1627,15640.0
0,368,OYWO,uctun,BL,gaze_ic,154,15640.0
0,368,OYWO,uctun,BL,gaze_lm,0,15640.0
0,368,OYWO,uctun,BL,gaze_lmopt,0,15640.0
0,368,OYWO,uctun,BL,gaze_tm,24,15640.0
0,368,OYWO,uctun,BL,gaze_tmopt,45,15640.0
0,368,OYWO,uctun,BL,none,33,15640.0
0,369,OYWO,uctun,BR,total,1120,9403.3125
0,369,OYWO,uctun,BR,gaze_fw,912,9403.3125
0,369,OYWO,uctun,BR,gaze_ic,93,9403.3125
0,369,OYWO,uctun,BR,gaze_lm,0,9403.3125
0,369,OYWO,uctun,BR,gaze_lmopt,0,9403.3125
0,369,OYWO,uctun,BR,gaze_tm,4,9403.3125
0,369,OYWO,uctun,BR,gaze_tmopt,94,9403.3125
0,369,OYWO,uctun,BR,none,23,9403.3125
0,370,OYWO,uctun,FR,total,1239,10400.0
0,370,OYWO,uctun,FR,gaze_fw,1128,10400.0
0,370,OYWO,uctun,FR,gaze_ic,67,10400.0
0,370,OYWO,uctun,FR,gaze_lm,0,10400.0
0,370,OYWO,uctun,FR,gaze_lmopt,0,10400.0
0,370,OYWO,uctun,FR,gaze_tm,0,10400.0
0,370,OYWO,uctun,FR,gaze_tmopt,34,10400.0
0,370,OYWO,uctun,FR,none,14,10400.0
0,371,OYWO,uctun,FR,total,1044,8770.00999999998
0,371,OYWO,uctun,FR,gaze_fw,1025,8770.00999999998
0,371,OYWO,uctun,FR,gaze_ic,0,8770.00999999998
0,371,OYWO,uctun,FR,gaze_lm,0,8770.00999999998
0,371,OYWO,uctun,FR,gaze_lmopt,0,8770.00999999998
0,371,OYWO,uctun,FR,gaze_tm,0,8770.00999999998
0,371,OYWO,uctun,FR,gaze_tmopt,0,8770.00999999998
0,371,OYWO,uctun,FR,none,20,8770.00999999998
0,153,OYWO,ucrain,F,total,1024,8630.0
0,153,OYWO,ucrain,F,gaze_fw,507,8630.0
0,153,OYWO,ucrain,F,gaze_ic,370,8630.0
0,153,OYWO,ucrain,F,gaze_lm,0,8630.0
0,153,OYWO,ucrain,F,gaze_lmopt,18,8630.0
0,153,OYWO,ucrain,F,gaze_tm,0,8630.0
0,153,OYWO,ucrain,F,gaze_tmopt,0,8630.0
0,153,OYWO,ucrain,F,none,130,8630.0
0,154,OYWO,ucrain,F,total,0,
0,154,OYWO,ucrain,F,gaze_fw,0,
0,154,OYWO,ucrain,F,gaze_ic,0,
0,154,OYWO,ucrain,F,gaze_lm,0,
0,154,OYWO,ucrain,F,gaze_lmopt,0,
0,154,OYWO,ucrain,F,gaze_tm,0,
0,154,OYWO,ucrain,F,gaze_tmopt,0,
0,154,OYWO,ucrain,F,none,0,
0,155,OYWO,ucrain,F,total,1128,9480.0
0,155,OYWO,ucrain,F,gaze_fw,936,9480.0
0,155,OYWO,ucrain,F,gaze_ic,132,9480.0
0,155,OYWO,ucrain,F,gaze_lm,0,9480.0
0,155,OYWO,ucrain,F,gaze_lmopt,0,9480.0
0,155,OYWO,ucrain,F,gaze_tm,0,9480.0
0,155,OYWO,ucrain,F,gaze_tmopt,0,9480.0
0,155,OYWO,ucrain,F,none,61,9480.0
0,156,OYWO,ucrain,F,total,1025,8620.010000000002
0,156,OYWO,ucrain,F,gaze_fw,805,8620.010000000002
0,156,OYWO,ucrain,F,gaze_ic,176,8620.010000000002
0,156,OYWO,ucrain,F,gaze_lm,0,8620.010000000002
0,156,OYWO,ucrain,F,gaze_lmopt,0,8620.010000000002
0,156,OYWO,ucrain,F,gaze_tm,0,8620.010000000002
0,156,OYWO,ucrain,F,gaze_tmopt,0,8620.010000000002
0,156,OYWO,ucrain,F,none,45,8620.010000000002
0,157,OYWO,ucrain,F,total,1080,9049.990000000005
0,157,OYWO,ucrain,F,gaze_fw,715,9049.990000000005
0,157,OYWO,ucrain,F,gaze_ic,245,9049.990000000005
0,157,OYWO,ucrain,F,gaze_lm,0,9049.990000000005
0,157,OYWO,ucrain,F,gaze_lmopt,0,9049.990000000005
0,157,OYWO,ucrain,F,gaze_tm,0,9049.990000000005
0,157,OYWO,ucrain,F,gaze_tmopt,0,9049.990000000005
0,157,OYWO,ucrain,F,none,122,9049.990000000005
0,158,OYWO,ucrain,B,total,0,
0,158,OYWO,ucrain,B,gaze_fw,0,
0,158,OYWO,ucrain,B,gaze_ic,0,
0,158,OYWO,ucrain,B,gaze_lm,0,
0,158,OYWO,ucrain,B,gaze_lmopt,0,
0,158,OYWO,ucrain,B,gaze_tm,0,
0,158,OYWO,ucrain,B,gaze_tmopt,0,
0,158,OYWO,ucrain,B,none,0,
0,159,OYWO,ucrain,B,total,1073,9010.0
0,159,OYWO,ucrain,B,gaze_fw,707,9010.0
0,159,OYWO,ucrain,B,gaze_ic,103,9010.0
0,159,OYWO,ucrain,B,gaze_lm,0,9010.0
0,159,OYWO,ucrain,B,gaze_lmopt,0,9010.0
0,159,OYWO,ucrain,B,gaze_tm,25,9010.0
0,159,OYWO,ucrain,B,gaze_tmopt,230,9010.0
0,159,OYWO,ucrain,B,none,36,9010.0
0,160,OYWO,ucrain,B,total,1203,10110.0
0,160,OYWO,ucrain,B,gaze_fw,669,10110.0
0,160,OYWO,ucrain,B,gaze_ic,371,10110.0
0,160,OYWO,ucrain,B,gaze_lm,0,10110.0
0,160,OYWO,ucrain,B,gaze_lmopt,0,10110.0
0,160,OYWO,ucrain,B,gaze_tm,92,10110.0
0,160,OYWO,ucrain,B,gaze_tmopt,95,10110.0
0,160,OYWO,ucrain,B,none,73,10110.0
0,161,OYWO,ucrain,B,total,1200,10100.0
0,161,OYWO,ucrain,B,gaze_fw,777,10100.0
0,161,OYWO,ucrain,B,gaze_ic,367,10100.0
0,161,OYWO,ucrain,B,gaze_lm,0,10100.0
0,161,OYWO,ucrain,B,gaze_lmopt,0,10100.0
0,161,OYWO,ucrain,B,gaze_tm,56,10100.0
0,161,OYWO,ucrain,B,gaze_tmopt,60,10100.0
0,161,OYWO,ucrain,B,none,1,10100.0
0,144,OYWO,noucrain,F,total,1035,8710.0
0,144,OYWO,noucrain,F,gaze_fw,878,8710.0
0,144,OYWO,noucrain,F,gaze_ic,112,8710.0
0,144,OYWO,noucrain,F,gaze_lm,0,8710.0
0,144,OYWO,noucrain,F,gaze_lmopt,39,8710.0
0,144,OYWO,noucrain,F,gaze_tm,0,8710.0
0,144,OYWO,noucrain,F,gaze_tmopt,0,8710.0
0,144,OYWO,noucrain,F,none,7,8710.0
0,145,OYWO,noucrain,F,total,0,
0,145,OYWO,noucrain,F,gaze_fw,0,
0,145,OYWO,noucrain,F,gaze_ic,0,
0,145,OYWO,noucrain,F,gaze_lm,0,
0,145,OYWO,noucrain,F,gaze_lmopt,0,
0,145,OYWO,noucrain,F,gaze_tm,0,
0,145,OYWO,noucrain,F,gaze_tmopt,0,
0,145,OYWO,noucrain,F,none,0,
0,146,OYWO,noucrain,F,total,1112,9330.0
0,146,OYWO,noucrain,F,gaze_fw,1049,9330.0
0,146,OYWO,noucrain,F,gaze_ic,0,9330.0
0,146,OYWO,noucrain,F,gaze_lm,0,9330.0
0,146,OYWO,noucrain,F,gaze_lmopt,43,9330.0
0,146,OYWO,noucrain,F,gaze_tm,0,9330.0
0,146,OYWO,noucrain,F,gaze_tmopt,0,9330.0
0,146,OYWO,noucrain,F,none,21,9330.0
0,147,OYWO,noucrain,F,total,1012,8520.0
0,147,OYWO,noucrain,F,gaze_fw,946,8520.0
0,147,OYWO,noucrain,F,gaze_ic,67,8520.0
0,147,OYWO,noucrain,F,gaze_lm,0,8520.0
0,147,OYWO,noucrain,F,gaze_lmopt,0,8520.0
0,147,OYWO,noucrain,F,gaze_tm,0,8520.0
0,147,OYWO,noucrain,F,gaze_tmopt,0,8520.0
0,147,OYWO,noucrain,F,none,0,8520.0
0,148,OYWO,noucrain,F,total,1093,9200.020000000004
0,148,OYWO,noucrain,F,gaze_fw,928,9200.020000000004
0,148,OYWO,noucrain,F,gaze_ic,124,9200.020000000004
0,148,OYWO,noucrain,F,gaze_lm,0,9200.020000000004
0,148,OYWO,noucrain,F,gaze_lmopt,0,9200.020000000004
0,148,OYWO,noucrain,F,gaze_tm,0,9200.020000000004
0,148,OYWO,noucrain,F,gaze_tmopt,0,9200.020000000004
0,148,OYWO,noucrain,F,none,42,9200.020000000004
0,149,OYWO,noucrain,B,total,0,
0,149,OYWO,noucrain,B,gaze_fw,0,
0,149,OYWO,noucrain,B,gaze_ic,0,
0,149,OYWO,noucrain,B,gaze_lm,0,
0,149,OYWO,noucrain,B,gaze_lmopt,0,
0,149,OYWO,noucrain,B,gaze_tm,0,
0,149,OYWO,noucrain,B,gaze_tmopt,0,
0,149,OYWO,noucrain,B,none,0,
0,150,OYWO,noucrain,B,total,1060,8910.01999999999
0,150,OYWO,noucrain,B,gaze_fw,276,8910.01999999999
0,150,OYWO,noucrain,B,gaze_ic,658,8910.01999999999
0,150,OYWO,noucrain,B,gaze_lm,0,8910.01999999999
0,150,OYWO,noucrain,B,gaze_lmopt,0,8910.01999999999
0,150,OYWO,noucrain,B,gaze_tm,0,8910.01999999999
0,150,OYWO,noucrain,B,gaze_tmopt,0,8910.01999999999
0,150,OYWO,noucrain,B,none,128,8910.01999999999
0,151,OYWO,noucrain,B,total,1216,10230.0
0,151,OYWO,noucrain,B,gaze_fw,1146,10230.0
0,151,OYWO,noucrain,B,gaze_ic,71,10230.0
0,151,OYWO,noucrain,B,gaze_lm,0,10230.0
0,151,OYWO,noucrain,B,gaze_lmopt,0,10230.0
0,151,OYWO,noucrain,B,gaze_tm,0,10230.0
0,151,OYWO,noucrain,B,gaze_tmopt,0,10230.0
0,151,OYWO,noucrain,B,none,0,10230.0
0,152,OYWO,noucrain,B,total,1290,10879.98000000001
0,152,OYWO,noucrain,B,gaze_fw,827,10879.98000000001
0,152,OYWO,noucrain,B,gaze_ic,179,10879.98000000001
0,152,OYWO,noucrain,B,gaze_lm,0,10879.98000000001
0,152,OYWO,noucrain,B,gaze_lmopt,0,10879.98000000001
0,152,OYWO,noucrain,B,gaze_tm,220,10879.98000000001
0,152,OYWO,noucrain,B,gaze_tmopt,257,10879.98000000001
0,152,OYWO,noucrain,B,none,32,10879.98000000001
0,386,PVOU,nouctun,FL,total,1095,9200.0
0,386,PVOU,nouctun,FL,gaze_fw,1076,9200.0
0,386,PVOU,nouctun,FL,gaze_ic,0,9200.0
0,386,PVOU,nouctun,FL,gaze_lm,0,9200.0
0,386,PVOU,nouctun,FL,gaze_lmopt,0,9200.0
0,386,PVOU,nouctun,FL,gaze_tm,4,9200.0
0,386,PVOU,nouctun,FL,gaze_tmopt,4,9200.0
0,386,PVOU,nouctun,FL,none,17,9200.0
0,387,PVOU,nouctun,FR,total,1129,9480.0
0,387,PVOU,nouctun,FR,gaze_fw,1128,9480.0
0,387,PVOU,nouctun,FR,gaze_ic,0,9480.0
0,387,PVOU,nouctun,FR,gaze_lm,0,9480.0
0,387,PVOU,nouctun,FR,gaze_lmopt,0,9480.0
0,387,PVOU,nouctun,FR,gaze_tm,0,9480.0
0,387,PVOU,nouctun,FR,gaze_tmopt,0,9480.0
0,387,PVOU,nouctun,FR,none,1,9480.0
0,388,PVOU,nouctun,FL,total,1112,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_fw,1102,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_ic,0,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_lm,0,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_lmopt,5,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_tm,0,9349.979999999996
0,388,PVOU,nouctun,FL,gaze_tmopt,0,9349.979999999996
0,388,PVOU,nouctun,FL,none,6,9349.979999999996
0,389,PVOU,nouctun,BL,total,1121,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_fw,1115,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_ic,0,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_lm,0,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_lmopt,0,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_tm,0,9416.674062499995
0,389,PVOU,nouctun,BL,gaze_tmopt,0,9416.674062499995
0,389,PVOU,nouctun,BL,none,6,9416.674062499995
0,390,PVOU,nouctun,BR,total,1120,9436.6640625
0,390,PVOU,nouctun,BR,gaze_fw,1111,9436.6640625
0,390,PVOU,nouctun,BR,gaze_ic,0,9436.6640625
0,390,PVOU,nouctun,BR,gaze_lm,0,9436.6640625
0,390,PVOU,nouctun,BR,gaze_lmopt,0,9436.6640625
0,390,PVOU,nouctun,BR,gaze_tm,0,9436.6640625
0,390,PVOU,nouctun,BR,gaze_tmopt,0,9436.6640625
0,390,PVOU,nouctun,BR,none,10,9436.6640625
0,391,PVOU,nouctun,FRs,total,390,3270.0
0,391,PVOU,nouctun,FRs,gaze_fw,385,3270.0
0,391,PVOU,nouctun,FRs,gaze_ic,0,3270.0
0,391,PVOU,nouctun,FRs,gaze_lm,0,3270.0
0,391,PVOU,nouctun,FRs,gaze_lmopt,0,3270.0
0,391,PVOU,nouctun,FRs,gaze_tm,0,3270.0
0,391,PVOU,nouctun,FRs,gaze_tmopt,4,3270.0
0,391,PVOU,nouctun,FRs,none,6,3270.0
0,392,PVOU,nouctun,FL,total,1120,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_fw,1121,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_ic,0,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_lm,0,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_lmopt,0,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_tm,0,9399.959999999992
0,392,PVOU,nouctun,FL,gaze_tmopt,0,9399.959999999992
0,392,PVOU,nouctun,FL,none,0,9399.959999999992
0,393,PVOU,nouctun,BL,total,1172,9843.328125
0,393,PVOU,nouctun,BL,gaze_fw,1172,9843.328125
0,393,PVOU,nouctun,BL,gaze_ic,0,9843.328125
0,393,PVOU,nouctun,BL,gaze_lm,0,9843.328125
0,393,PVOU,nouctun,BL,gaze_lmopt,0,9843.328125
0,393,PVOU,nouctun,BL,gaze_tm,0,9843.328125
0,393,PVOU,nouctun,BL,gaze_tmopt,0,9843.328125
0,393,PVOU,nouctun,BL,none,1,9843.328125
0,394,PVOU,nouctun,FRs,total,393,3340.0
0,394,PVOU,nouctun,FRs,gaze_fw,395,3340.0
0,394,PVOU,nouctun,FRs,gaze_ic,0,3340.0
0,394,PVOU,nouctun,FRs,gaze_lm,0,3340.0
0,394,PVOU,nouctun,FRs,gaze_lmopt,0,3340.0
0,394,PVOU,nouctun,FRs,gaze_tm,0,3340.0
0,394,PVOU,nouctun,FRs,gaze_tmopt,0,3340.0
0,394,PVOU,nouctun,FRs,none,0,3340.0
0,395,PVOU,nouctun,BR,total,1133,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_fw,1130,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_ic,0,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_lm,0,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_lmopt,0,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_tm,0,9510.01000000001
0,395,PVOU,nouctun,BR,gaze_tmopt,0,9510.01000000001
0,395,PVOU,nouctun,BR,none,3,9510.01000000001
0,396,PVOU,nouctun,BL,total,1127,9476.65625
0,396,PVOU,nouctun,BL,gaze_fw,1057,9476.65625
0,396,PVOU,nouctun,BL,gaze_ic,0,9476.65625
0,396,PVOU,nouctun,BL,gaze_lm,0,9476.65625
0,396,PVOU,nouctun,BL,gaze_lmopt,1,9476.65625
0,396,PVOU,nouctun,BL,gaze_tm,44,9476.65625
0,396,PVOU,nouctun,BL,gaze_tmopt,47,9476.65625
0,396,PVOU,nouctun,BL,none,27,9476.65625
0,397,PVOU,nouctun,BR,total,1121,9403.328125
0,397,PVOU,nouctun,BR,gaze_fw,1037,9403.328125
0,397,PVOU,nouctun,BR,gaze_ic,0,9403.328125
0,397,PVOU,nouctun,BR,gaze_lm,0,9403.328125
0,397,PVOU,nouctun,BR,gaze_lmopt,0,9403.328125
0,397,PVOU,nouctun,BR,gaze_tm,74,9403.328125
0,397,PVOU,nouctun,BR,gaze_tmopt,76,9403.328125
0,397,PVOU,nouctun,BR,none,10,9403.328125
0,398,PVOU,nouctun,FR,total,1111,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_fw,1109,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_ic,0,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_lm,0,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_lmopt,0,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_tm,0,9330.01000000001
0,398,PVOU,nouctun,FR,gaze_tmopt,0,9330.01000000001
0,398,PVOU,nouctun,FR,none,1,9330.01000000001
0,399,PVOU,nouctun,FR,total,1124,9460.0
0,399,PVOU,nouctun,FR,gaze_fw,1120,9460.0
0,399,PVOU,nouctun,FR,gaze_ic,0,9460.0
0,399,PVOU,nouctun,FR,gaze_lm,0,9460.0
0,399,PVOU,nouctun,FR,gaze_lmopt,0,9460.0
0,399,PVOU,nouctun,FR,gaze_tm,0,9460.0
0,399,PVOU,nouctun,FR,gaze_tmopt,1,9460.0
0,399,PVOU,nouctun,FR,none,5,9460.0
0,400,PVOU,uctun,FL,total,1136,9539.989999999998
0,400,PVOU,uctun,FL,gaze_fw,1011,9539.989999999998
0,400,PVOU,uctun,FL,gaze_ic,2,9539.989999999998
0,400,PVOU,uctun,FL,gaze_lm,0,9539.989999999998
0,400,PVOU,uctun,FL,gaze_lmopt,0,9539.989999999998
0,400,PVOU,uctun,FL,gaze_tm,0,9539.989999999998
0,400,PVOU,uctun,FL,gaze_tmopt,0,9539.989999999998
0,400,PVOU,uctun,FL,none,124,9539.989999999998
0,401,PVOU,uctun,FR,total,1140,9560.0
0,401,PVOU,uctun,FR,gaze_fw,1052,9560.0
0,401,PVOU,uctun,FR,gaze_ic,4,9560.0
0,401,PVOU,uctun,FR,gaze_lm,0,9560.0
0,401,PVOU,uctun,FR,gaze_lmopt,0,9560.0
0,401,PVOU,uctun,FR,gaze_tm,0,9560.0
0,401,PVOU,uctun,FR,gaze_tmopt,0,9560.0
0,401,PVOU,uctun,FR,none,84,9560.0
0,402,PVOU,uctun,FL,total,1128,9450.0
0,402,PVOU,uctun,FL,gaze_fw,881,9450.0
0,402,PVOU,uctun,FL,gaze_ic,246,9450.0
0,402,PVOU,uctun,FL,gaze_lm,0,9450.0
0,402,PVOU,uctun,FL,gaze_lmopt,0,9450.0
0,402,PVOU,uctun,FL,gaze_tm,0,9450.0
0,402,PVOU,uctun,FL,gaze_tmopt,0,9450.0
0,402,PVOU,uctun,FL,none,2,9450.0
0,403,PVOU,uctun,BL,total,1144,9623.3359375
0,403,PVOU,uctun,BL,gaze_fw,945,9623.3359375
0,403,PVOU,uctun,BL,gaze_ic,113,9623.3359375
0,403,PVOU,uctun,BL,gaze_lm,0,9623.3359375
0,403,PVOU,uctun,BL,gaze_lmopt,7,9623.3359375
0,403,PVOU,uctun,BL,gaze_tm,55,9623.3359375
0,403,PVOU,uctun,BL,gaze_tmopt,57,9623.3359375
0,403,PVOU,uctun,BL,none,26,9623.3359375
0,404,PVOU,uctun,BR,total,1148,9656.671875
0,404,PVOU,uctun,BR,gaze_fw,900,9656.671875
0,404,PVOU,uctun,BR,gaze_ic,130,9656.671875
0,404,PVOU,uctun,BR,gaze_lm,0,9656.671875
0,404,PVOU,uctun,BR,gaze_lmopt,0,9656.671875
0,404,PVOU,uctun,BR,gaze_tm,105,9656.671875
0,404,PVOU,uctun,BR,gaze_tmopt,109,9656.671875
0,404,PVOU,uctun,BR,none,15,9656.671875
0,405,PVOU,uctun,FRs,total,386,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_fw,338,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_ic,47,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_lm,0,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_lmopt,0,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_tm,0,3249.8000000000175
0,405,PVOU,uctun,FRs,gaze_tmopt,0,3249.8000000000175
0,405,PVOU,uctun,FRs,none,2,3249.8000000000175
0,406,PVOU,uctun,FL,total,1168,9810.0
0,406,PVOU,uctun,FL,gaze_fw,1052,9810.0
0,406,PVOU,uctun,FL,gaze_ic,113,9810.0
0,406,PVOU,uctun,FL,gaze_lm,0,9810.0
0,406,PVOU,uctun,FL,gaze_lmopt,0,9810.0
0,406,PVOU,uctun,FL,gaze_tm,0,9810.0
0,406,PVOU,uctun,FL,gaze_tmopt,0,9810.0
0,406,PVOU,uctun,FL,none,4,9810.0
0,407,PVOU,uctun,BL,total,1132,9506.65625
0,407,PVOU,uctun,BL,gaze_fw,905,9506.65625
0,407,PVOU,uctun,BL,gaze_ic,110,9506.65625
0,407,PVOU,uctun,BL,gaze_lm,0,9506.65625
0,407,PVOU,uctun,BL,gaze_lmopt,0,9506.65625
0,407,PVOU,uctun,BL,gaze_tm,94,9506.65625
0,407,PVOU,uctun,BL,gaze_tmopt,101,9506.65625
0,407,PVOU,uctun,BL,none,28,9506.65625
0,408,PVOU,uctun,FRs,total,386,3260.0
0,408,PVOU,uctun,FRs,gaze_fw,338,3260.0
0,408,PVOU,uctun,FRs,gaze_ic,49,3260.0
0,408,PVOU,uctun,FRs,gaze_lm,0,3260.0
0,408,PVOU,uctun,FRs,gaze_lmopt,0,3260.0
0,408,PVOU,uctun,FRs,gaze_tm,0,3260.0
0,408,PVOU,uctun,FRs,gaze_tmopt,0,3260.0
0,408,PVOU,uctun,FRs,none,0,3260.0
0,409,PVOU,uctun,BR,total,1109,9283.328125
0,409,PVOU,uctun,BR,gaze_fw,865,9283.328125
0,409,PVOU,uctun,BR,gaze_ic,105,9283.328125
0,409,PVOU,uctun,BR,gaze_lm,0,9283.328125
0,409,PVOU,uctun,BR,gaze_lmopt,0,9283.328125
0,409,PVOU,uctun,BR,gaze_tm,138,9283.328125
0,409,PVOU,uctun,BR,gaze_tmopt,148,9283.328125
0,409,PVOU,uctun,BR,none,7,9283.328125
0,410,PVOU,uctun,BL,total,1133,9516.65625
0,410,PVOU,uctun,BL,gaze_fw,811,9516.65625
0,410,PVOU,uctun,BL,gaze_ic,226,9516.65625
0,410,PVOU,uctun,BL,gaze_lm,0,9516.65625
0,410,PVOU,uctun,BL,gaze_lmopt,0,9516.65625
0,410,PVOU,uctun,BL,gaze_tm,75,9516.65625
0,410,PVOU,uctun,BL,gaze_tmopt,80,9516.65625
0,410,PVOU,uctun,BL,none,19,9516.65625
0,411,PVOU,uctun,BR,total,1132,9503.28125
0,411,PVOU,uctun,BR,gaze_fw,865,9503.28125
0,411,PVOU,uctun,BR,gaze_ic,109,9503.28125
0,411,PVOU,uctun,BR,gaze_lm,0,9503.28125
0,411,PVOU,uctun,BR,gaze_lmopt,0,9503.28125
0,411,PVOU,uctun,BR,gaze_tm,140,9503.28125
0,411,PVOU,uctun,BR,gaze_tmopt,146,9503.28125
0,411,PVOU,uctun,BR,none,18,9503.28125
0,412,PVOU,uctun,FR,total,1230,10350.0
0,412,PVOU,uctun,FR,gaze_fw,967,10350.0
0,412,PVOU,uctun,FR,gaze_ic,182,10350.0
0,412,PVOU,uctun,FR,gaze_lm,0,10350.0
0,412,PVOU,uctun,FR,gaze_lmopt,0,10350.0
0,412,PVOU,uctun,FR,gaze_tm,60,10350.0
0,412,PVOU,uctun,FR,gaze_tmopt,62,10350.0
0,412,PVOU,uctun,FR,none,23,10350.0
0,413,PVOU,uctun,FR,total,1295,10890.0
0,413,PVOU,uctun,FR,gaze_fw,1136,10890.0
0,413,PVOU,uctun,FR,gaze_ic,115,10890.0
0,413,PVOU,uctun,FR,gaze_lm,0,10890.0
0,413,PVOU,uctun,FR,gaze_lmopt,0,10890.0
0,413,PVOU,uctun,FR,gaze_tm,0,10890.0
0,413,PVOU,uctun,FR,gaze_tmopt,0,10890.0
0,413,PVOU,uctun,FR,none,45,10890.0
0,372,PVOU,noucfog,FL,total,1025,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_fw,961,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_ic,0,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_lm,0,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_lmopt,2,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_tm,0,8620.010000000002
0,372,PVOU,noucfog,FL,gaze_tmopt,44,8620.010000000002
0,372,PVOU,noucfog,FL,none,22,8620.010000000002
0,373,PVOU,noucfog,FR,total,1172,9890.0
0,373,PVOU,noucfog,FR,gaze_fw,1105,9890.0
0,373,PVOU,noucfog,FR,gaze_ic,0,9890.0
0,373,PVOU,noucfog,FR,gaze_lm,0,9890.0
0,373,PVOU,noucfog,FR,gaze_lmopt,31,9890.0
0,373,PVOU,noucfog,FR,gaze_tm,0,9890.0
0,373,PVOU,noucfog,FR,gaze_tmopt,0,9890.0
0,373,PVOU,noucfog,FR,none,37,9890.0
0,374,PVOU,noucfog,FL,total,1187,9980.009999999995
0,374,PVOU,noucfog,FL,gaze_fw,1188,9980.009999999995
0,374,PVOU,noucfog,FL,gaze_ic,0,9980.009999999995
0,374,PVOU,noucfog,FL,gaze_lm,0,9980.009999999995
0,374,PVOU,noucfog,FL,gaze_lmopt,0,9980.009999999995
